data,natureza_acidente,bairro,conservacao_via,pedestre,veiculos
2020-01-01,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-01,SEM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-01,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-01,SEM VÍTIMA,PAISSANDU,Perfeito estado,0,2
2020-01-01,SEM VÍTIMA,BARRO,Mal conservada,0,2
2020-01-01,SEM VÍTIMA,PINA,Perfeito estado,0,1
2020-01-01,COM VÍTIMA,PINA,Perfeito estado,0,1
2020-01-01,COM VÍTIMA,MADALENA,Perfeito estado,0,1
2020-01-01,SEM VÍTIMA,NOVA DESCOBERTA,Perfeito estado,0,2
2020-01-01,SEM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-01-01,SEM VÍTIMA,TORRÕES,Perfeito estado,0,2
2020-01-01,SEM VÍTIMA,BOMBA DO HEMETÉRIO,Perfeito estado,0,2
2020-01-01,SEM VÍTIMA,SAN MARTIN,Perfeito estado,0,2
2020-01-01,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-01,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-02,COM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,PAISSANDU,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-02,COM VÍTIMA,BARRO,Mal conservada,0,2
2020-01-02,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,PORTO DA MADEIRA,Perfeito estado,0,2
2020-01-02,COM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-01-02,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-02,COM VÍTIMA,FUNDÃO,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,MACAXEIRA,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-02,SEM VÍTIMA,BAIRRO DO RECIFE,Mal iluminada,0,2
2020-01-02,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-02,COM VÍTIMA,MADALENA,Perfeito estado,0,3
2020-01-02,COM VÍTIMA,BONGI,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-01-03,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,3
2020-01-03,COM VÍTIMA,IBURA,Perfeito estado,0,3
2020-01-03,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,3
2020-01-03,COM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-01-03,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,TORRÕES,Perfeito estado,0,4
2020-01-03,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,AREIAS,Perfeito estado,0,4
2020-01-03,SEM VÍTIMA,FUNDÃO,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-03,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-03,COM VÍTIMA,APIPUCOS,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-03,COM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-03,SEM VÍTIMA,IPSEP,Mal iluminada,0,2
2020-01-03,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-01-04,COM VÍTIMA,HIPÓDROMO,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,LINHA DO TIRO,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,MANGABEIRA,Perfeito estado,0,1
2020-01-04,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-04,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,CAXANGÁ,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-04,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-04,SEM VÍTIMA,JARDIM SÃO PAULO,Mal conservada,0,2
2020-01-05,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-05,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-01-05,SEM VÍTIMA,PINA,Perfeito estado,0,3
2020-01-05,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-05,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-05,COM VÍTIMA,MUSTARDINHA,Perfeito estado,1,1
2020-01-05,SEM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-01-05,COM VÍTIMA,LINHA DO TIRO,Perfeito estado,1,1
2020-01-05,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-05,SEM VÍTIMA,TORRÕES,Perfeito estado,0,1
2020-01-05,COM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,ILHA DO LEITE,Perfeito estado,0,2
2020-01-06,COM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-06,COM VÍTIMA,MANGABEIRA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,SAN MARTIN,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,PAISSANDU,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-06,COM VÍTIMA,IMBIRIBEIRA,Mal iluminada,0,2
2020-01-06,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-06,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-06,COM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,NOVA DESCOBERTA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-01-06,SEM VÍTIMA,ILHA DO LEITE,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-01-06,SEM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-06,COM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,2,1
2020-01-06,SEM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,IBURA,Mal iluminada,0,2
2020-01-06,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-06,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,DOIS IRMÃOS,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,3
2020-01-07,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,AFLITOS,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-01-07,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,CIDADE UNIVERSITÁRIA,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,3
2020-01-07,SEM VÍTIMA,JARDIM SÃO PAULO,Perfeito estado,0,2
2020-01-07,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-07,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-08,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-08,COM VÍTIMA,COELHOS,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-08,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,ARRUDA,Mal conservada,0,2
2020-01-08,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,COELHOS,Mal conservada,0,2
2020-01-08,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-01-08,COM VÍTIMA,SOLEDADE,Perfeito estado,1,1
2020-01-08,SEM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,CASA FORTE,Perfeito estado,0,1
2020-01-08,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,DERBY,Perfeito estado,0,3
2020-01-08,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-08,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-09,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-01-09,COM VÍTIMA,IPSEP,Perfeito estado,0,1
2020-01-09,SEM VÍTIMA,IBURA,Perfeito estado,0,1
2020-01-09,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-09,COM VÍTIMA,PINA,Perfeito estado,0,3
2020-01-09,COM VÍTIMA,SAN MARTIN,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,1
2020-01-09,SEM VÍTIMA,IPSEP,Perfeito estado,0,3
2020-01-09,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,TORRE,Perfeito estado,0,1
2020-01-09,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-09,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,IMBIRIBEIRA,Mal conservada,0,2
2020-01-09,COM VÍTIMA,ESTÂNCIA,Perfeito estado,0,2
2020-01-09,COM VÍTIMA,AFOGADOS,Perfeito estado,0,1
2020-01-09,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-09,SEM VÍTIMA,TORRE,Mal conservada,0,2
2020-01-09,SEM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-01-09,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-10,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-01-10,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,3
2020-01-10,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-10,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,CASA AMARELA,Mal conservada,0,2
2020-01-10,SEM VÍTIMA,ESTÂNCIA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,3
2020-01-10,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,PARNAMIRIM,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-01-10,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-11,COM VÍTIMA,TORRE,Perfeito estado,0,1
2020-01-11,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-11,COM VÍTIMA,ROSARINHO,Perfeito estado,1,1
2020-01-11,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,NOVA DESCOBERTA,Mal conservada,0,2
2020-01-11,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,IBURA,Mal conservada,0,2
2020-01-11,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-11,COM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-11,COM VÍTIMA,BARRO,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,4
2020-01-11,SEM VÍTIMA,BREJO DE BEBERIBE,Perfeito estado,0,2
2020-01-11,COM VÍTIMA,ALTO JOSÉ DO PINHO,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-11,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-12,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-12,SEM VÍTIMA,AFLITOS,Perfeito estado,0,2
2020-01-12,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,1
2020-01-12,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-12,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-01-12,SEM VÍTIMA,DERBY,Perfeito estado,0,4
2020-01-12,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-12,SEM VÍTIMA,MANGUEIRA,Perfeito estado,0,2
2020-01-12,COM VÍTIMA,BOA VIAGEM,Perfeito estado,1,1
2020-01-12,COM VÍTIMA,PASSARINHO,Mal conservada,0,2
2020-01-12,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-12,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-12,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,1
2020-01-12,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-12,SEM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,2
2020-01-12,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-12,SEM VÍTIMA,PINA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,ESTÂNCIA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,3
2020-01-13,COM VÍTIMA,ALTO JOSÉ BONIFÁCIO,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,BARRO,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,ILHA JOANA BEZERRA,Perfeito estado,0,5
2020-01-13,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-13,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,ALTO JOSÉ DO PINHO,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,SAN MARTIN,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,AFOGADOS,Perfeito estado,0,1
2020-01-13,SEM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,3
2020-01-13,SEM VÍTIMA,MACAXEIRA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,JAQUEIRA,Perfeito estado,0,3
2020-01-13,SEM VÍTIMA,DERBY,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,SAN MARTIN,Perfeito estado,0,2
2020-01-13,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,3
2020-01-13,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-01-13,SEM VÍTIMA,CURADO,Perfeito estado,0,2
2020-01-13,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,PAISSANDU,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,ALTO JOSÉ DO PINHO,Perfeito estado,0,3
2020-01-14,COM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,1
2020-01-14,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-14,COM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,4
2020-01-14,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,3
2020-01-14,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,3
2020-01-14,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,JOANA BEZERRA,Perfeito estado,0,2
2020-01-14,COM VÍTIMA,SÃO JOSÉ,Mal conservada,1,1
2020-01-14,COM VÍTIMA,SANCHO,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-01-14,SEM VÍTIMA,ILHA DO LEITE,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-01-14,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-14,COM VÍTIMA,BOA VIAGEM,Perfeito estado,1,1
2020-01-14,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,IBURA,Perfeito estado,0,2
2020-01-14,SEM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,PRADO,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,ZUMBI,Perfeito estado,0,2
2020-01-15,COM VÍTIMA,TEJIPIÓ,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,3
2020-01-15,SEM VÍTIMA,ÁGUA FRIA,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,3
2020-01-15,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,CORDEIRO,Perfeito estado,0,3
2020-01-15,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-01-15,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,BRASÍLIA TEIMOSA,Perfeito estado,0,2
2020-01-15,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-01-15,SEM VÍTIMA,GRAÇAS,Perfeito estado,0,1
